segment_id,level_rule_id,level,level_score,computed_at
SEG_003614,1,3,49.1,2026-02-16 01:31:59
SEG_003615,1,1,29.8,2026-02-16 01:31:59
SEG_003616,1,1,29.8,2026-02-16 01:31:59
SEG_003617,1,2,39.8,2026-02-16 01:31:59
SEG_003618,1,1,31.0,2026-02-16 01:31:59
SEG_003619,1,2,40.8,2026-02-16 01:31:59
SEG_003620,1,1,29.8,2026-02-16 01:31:59
SEG_003621,1,3,51.5,2026-02-16 01:31:59
SEG_003622,1,3,45.8,2026-02-16 01:31:59
SEG_003623,1,3,50.3,2026-02-16 01:31:59
SEG_003624,1,3,50.3,2026-02-16 01:31:59
SEG_003625,1,3,50.3,2026-02-16 01:31:59
SEG_003626,1,1,29.8,2026-02-16 01:31:59
SEG_003627,1,2,40.0,2026-02-16 01:31:59
SEG_003628,1,1,29.8,2026-02-16 01:31:59
SEG_003629,1,1,29.8,2026-02-16 01:31:59
SEG_003630,1,2,40.0,2026-02-16 01:31:59
SEG_003631,1,1,31.0,2026-02-16 01:31:59
SEG_003632,1,1,31.0,2026-02-16 01:31:59
SEG_003633,1,1,31.0,2026-02-16 01:31:59
SEG_003634,1,1,31.0,2026-02-16 01:31:59
SEG_003635,1,1,31.0,2026-02-16 01:31:59
SEG_003636,1,1,31.0,2026-02-16 01:31:59
SEG_003637,1,1,29.8,2026-02-16 01:31:59
SEG_003638,1,1,31.0,2026-02-16 01:31:59
SEG_003639,1,3,52.8,2026-02-16 01:31:59
SEG_003640,1,3,52.8,2026-02-16 01:31:59
SEG_003641,1,3,52.8,2026-02-16 01:31:59
SEG_003642,1,3,52.8,2026-02-16 01:31:59
SEG_003643,1,2,41.7,2026-02-16 01:31:59
SEG_003644,1,3,52.8,2026-02-16 01:31:59
SEG_003645,1,3,52.8,2026-02-16 01:31:59
SEG_003646,1,1,31.0,2026-02-16 01:31:59
SEG_003647,1,1,31.0,2026-02-16 01:31:59
SEG_003648,1,3,52.8,2026-02-16 01:31:59
SEG_003649,1,3,52.8,2026-02-16 01:31:59
SEG_003650,1,3,51.5,2026-02-16 01:31:59
SEG_003651,1,2,40.5,2026-02-16 01:31:59
SEG_003652,1,1,29.8,2026-02-16 01:31:59
SEG_003653,1,2,40.2,2026-02-16 01:31:59
SEG_003654,1,2,37.2,2026-02-16 01:31:59
SEG_003655,1,1,29.8,2026-02-16 01:31:59
SEG_003656,1,3,51.5,2026-02-16 01:31:59
SEG_003657,1,1,29.8,2026-02-16 01:31:59
SEG_003658,1,1,29.8,2026-02-16 01:31:59
SEG_003659,1,1,29.8,2026-02-16 01:31:59
SEG_003660,1,1,29.8,2026-02-16 01:31:59
SEG_003661,1,2,37.2,2026-02-16 01:31:59
SEG_003662,1,1,29.8,2026-02-16 01:31:59
SEG_003663,1,1,29.8,2026-02-16 01:31:59
SEG_003664,1,1,29.8,2026-02-16 01:31:59
SEG_003665,1,1,29.8,2026-02-16 01:31:59
SEG_003666,1,1,29.8,2026-02-16 01:31:59
SEG_003667,1,1,31.0,2026-02-16 01:31:59
SEG_003668,1,1,29.8,2026-02-16 01:31:59
SEG_003669,1,3,51.5,2026-02-16 01:31:59
SEG_003670,1,3,51.5,2026-02-16 01:31:59
SEG_003671,1,1,31.0,2026-02-16 01:31:59
SEG_003672,1,1,31.0,2026-02-16 01:31:59
SEG_003673,1,1,29.0,2026-02-16 01:31:59
SEG_003674,1,2,35.8,2026-02-16 01:31:59
SEG_003675,1,1,29.8,2026-02-16 01:31:59
SEG_003676,1,1,31.0,2026-02-16 01:31:59
SEG_003677,1,2,32.5,2026-02-16 01:31:59
SEG_003678,1,3,56.2,2026-02-16 01:31:59
SEG_003679,1,2,37.2,2026-02-16 01:31:59
SEG_003680,1,1,31.0,2026-02-16 01:31:59
SEG_003681,1,1,29.8,2026-02-16 01:31:59
SEG_003682,1,3,43.1,2026-02-16 01:31:59
SEG_003683,1,3,43.1,2026-02-16 01:31:59
SEG_003684,1,2,31.2,2026-02-16 01:31:59
SEG_003685,1,1,29.8,2026-02-16 01:31:59
SEG_003686,1,1,29.8,2026-02-16 01:31:59
SEG_003687,1,1,29.8,2026-02-16 01:31:59
SEG_003688,1,1,29.8,2026-02-16 01:31:59
SEG_003689,1,2,32.5,2026-02-16 01:31:59
SEG_003690,1,1,31.0,2026-02-16 01:31:59
SEG_003691,1,2,40.1,2026-02-16 01:31:59
SEG_003692,1,1,29.8,2026-02-16 01:31:59
SEG_003693,1,2,32.8,2026-02-16 01:31:59
SEG_003694,1,2,32.8,2026-02-16 01:31:59
SEG_003695,1,3,44.8,2026-02-16 01:31:59
SEG_003696,1,1,29.8,2026-02-16 01:31:59
SEG_003697,1,3,44.3,2026-02-16 01:31:59
SEG_003698,1,2,38.3,2026-02-16 01:31:59
SEG_003699,1,3,47.5,2026-02-16 01:31:59
SEG_003700,1,3,47.5,2026-02-16 01:31:59
SEG_003701,1,2,41.5,2026-02-16 01:31:59
SEG_003702,1,3,60.4,2026-02-16 01:31:59
SEG_003703,1,3,54.4,2026-02-16 01:31:59
SEG_003704,1,3,44.3,2026-02-16 01:31:59
SEG_003705,1,2,40.1,2026-02-16 01:31:59
SEG_003706,1,2,39.6,2026-02-16 01:31:59
SEG_003707,1,2,39.6,2026-02-16 01:31:59
SEG_003708,1,2,39.6,2026-02-16 01:31:59
SEG_003709,1,2,41.4,2026-02-16 01:31:59
SEG_003710,1,2,41.4,2026-02-16 01:31:59
SEG_003711,1,2,41.4,2026-02-16 01:31:59
SEG_003712,1,2,41.4,2026-02-16 01:31:59
SEG_003713,1,2,41.4,2026-02-16 01:31:59
SEG_003714,1,2,39.6,2026-02-16 01:31:59
SEG_003715,1,1,31.0,2026-02-16 01:31:59
SEG_003716,1,1,31.0,2026-02-16 01:31:59
SEG_003717,1,1,31.0,2026-02-16 01:31:59
SEG_003718,1,2,39.6,2026-02-16 01:31:59
SEG_003719,1,3,47.5,2026-02-16 01:31:59
SEG_003720,1,3,56.3,2026-02-16 01:31:59
SEG_003721,1,3,48.8,2026-02-16 01:31:59
SEG_003722,1,1,31.0,2026-02-16 01:31:59
SEG_003723,1,2,40.1,2026-02-16 01:31:59
SEG_003724,1,2,41.4,2026-02-16 01:31:59
SEG_003725,1,1,31.0,2026-02-16 01:31:59
SEG_003726,1,1,31.0,2026-02-16 01:31:59
SEG_003727,1,1,31.0,2026-02-16 01:31:59
SEG_003728,1,1,31.0,2026-02-16 01:31:59
SEG_003729,1,1,29.8,2026-02-16 01:31:59
SEG_003730,1,1,29.8,2026-02-16 01:31:59
SEG_003731,1,1,29.8,2026-02-16 01:31:59
SEG_003732,1,3,58.3,2026-02-16 01:31:59
SEG_003733,1,2,39.7,2026-02-16 01:31:59
SEG_003734,1,2,41.0,2026-02-16 01:31:59
SEG_003735,1,2,41.0,2026-02-16 01:31:59
SEG_003736,1,2,39.1,2026-02-16 01:31:59
SEG_003737,1,2,39.7,2026-02-16 01:31:59
SEG_003738,1,3,47.8,2026-02-16 01:31:59
SEG_003739,1,2,39.1,2026-02-16 01:31:59
SEG_003740,1,3,45.6,2026-02-16 01:31:59
SEG_003741,1,3,49.6,2026-02-16 01:31:59
SEG_003742,1,3,45.6,2026-02-16 01:31:59
SEG_003743,1,2,39.1,2026-02-16 01:31:59
SEG_003744,1,1,29.8,2026-02-16 01:31:59
SEG_003745,1,1,29.8,2026-02-16 01:31:59
SEG_003746,1,1,29.8,2026-02-16 01:31:59
SEG_003747,1,1,29.8,2026-02-16 01:31:59
SEG_003748,1,3,47.8,2026-02-16 01:31:59
SEG_003749,1,3,47.8,2026-02-16 01:31:59
SEG_003750,1,3,47.8,2026-02-16 01:31:59
SEG_003751,1,2,41.0,2026-02-16 01:31:59
SEG_003752,1,3,49.0,2026-02-16 01:31:59
SEG_003753,1,1,31.0,2026-02-16 01:31:59
SEG_003754,1,1,31.0,2026-02-16 01:31:59
SEG_003755,1,1,31.0,2026-02-16 01:31:59
SEG_003756,1,2,40.0,2026-02-16 01:31:59
SEG_003757,1,3,46.3,2026-02-16 01:31:59
SEG_003758,1,3,46.9,2026-02-16 01:31:59
SEG_003759,1,3,50.3,2026-02-16 01:31:59
SEG_003760,1,3,50.3,2026-02-16 01:31:59
SEG_003761,1,3,65.0,2026-02-16 01:31:59
SEG_003762,1,3,65.0,2026-02-16 01:31:59
SEG_003763,1,3,58.3,2026-02-16 01:31:59
SEG_003764,1,1,29.8,2026-02-16 01:31:59
SEG_003765,1,2,38.8,2026-02-16 01:31:59
SEG_003766,1,2,40.2,2026-02-16 01:31:59
SEG_003767,1,2,37.2,2026-02-16 01:31:59
SEG_003768,1,2,31.2,2026-02-16 01:31:59
SEG_003769,1,1,29.8,2026-02-16 01:31:59
SEG_003770,1,1,29.8,2026-02-16 01:31:59
SEG_003771,1,1,29.8,2026-02-16 01:31:59
SEG_003772,1,1,29.8,2026-02-16 01:31:59
SEG_003773,1,3,52.3,2026-02-16 01:31:59
SEG_003774,1,3,49.3,2026-02-16 01:31:59
SEG_003775,1,1,29.8,2026-02-16 01:31:59
SEG_003776,1,1,31.0,2026-02-16 01:31:59
SEG_003777,1,2,37.0,2026-02-16 01:31:59
SEG_003778,1,2,32.8,2026-02-16 01:31:59
SEG_003779,1,3,44.8,2026-02-16 01:31:59
SEG_003780,1,2,34.2,2026-02-16 01:31:59
SEG_003781,1,2,37.2,2026-02-16 01:31:59
SEG_003782,1,3,52.8,2026-02-16 01:31:59
SEG_003783,1,3,43.2,2026-02-16 01:31:59
SEG_003784,1,3,49.8,2026-02-16 01:31:59
SEG_003785,1,2,32.8,2026-02-16 01:31:59
SEG_003786,1,2,34.2,2026-02-16 01:31:59
SEG_003787,1,2,34.2,2026-02-16 01:31:59
SEG_003788,1,3,50.1,2026-02-16 01:31:59
SEG_003789,1,2,39.7,2026-02-16 01:31:59
SEG_003790,1,3,56.0,2026-02-16 01:31:59
SEG_003791,1,3,49.3,2026-02-16 01:31:59
SEG_003792,1,3,47.8,2026-02-16 01:31:59
SEG_003793,1,2,39.7,2026-02-16 01:31:59
SEG_003794,1,1,30.0,2026-02-16 01:31:59
SEG_003795,1,1,30.0,2026-02-16 01:31:59
SEG_003796,1,2,40.0,2026-02-16 01:31:59
SEG_003797,1,2,38.8,2026-02-16 01:31:59
SEG_003798,1,2,35.8,2026-02-16 01:31:59
SEG_003799,1,2,40.2,2026-02-16 01:31:59
SEG_003800,1,2,31.2,2026-02-16 01:31:59
SEG_003801,1,1,29.8,2026-02-16 01:31:59
SEG_003802,1,2,35.8,2026-02-16 01:31:59
SEG_003803,1,1,29.8,2026-02-16 01:31:59
SEG_003804,1,1,29.8,2026-02-16 01:31:59
SEG_003805,1,2,33.5,2026-02-16 01:31:59
SEG_003806,1,1,29.8,2026-02-16 01:31:59
SEG_003807,1,1,29.8,2026-02-16 01:31:59
SEG_003808,1,1,29.8,2026-02-16 01:31:59
SEG_003809,1,1,29.8,2026-02-16 01:31:59
SEG_003810,1,1,31.0,2026-02-16 01:31:59
SEG_003811,1,1,29.8,2026-02-16 01:31:59
SEG_003812,1,1,31.0,2026-02-16 01:31:59
SEG_003813,1,1,31.0,2026-02-16 01:31:59
SEG_003814,1,1,29.8,2026-02-16 01:31:59
SEG_003815,1,1,29.8,2026-02-16 01:31:59
SEG_003816,1,1,29.8,2026-02-16 01:31:59
SEG_003817,1,1,31.0,2026-02-16 01:31:59
SEG_003818,1,1,31.0,2026-02-16 01:31:59
SEG_003819,1,2,39.6,2026-02-16 01:31:59
SEG_003820,1,2,39.6,2026-02-16 01:31:59
SEG_003821,1,2,39.6,2026-02-16 01:31:59
SEG_003822,1,2,39.6,2026-02-16 01:31:59
SEG_003823,1,2,39.6,2026-02-16 01:31:59
SEG_003824,1,2,39.6,2026-02-16 01:31:59
SEG_003825,1,2,39.6,2026-02-16 01:31:59
SEG_003826,1,2,39.6,2026-02-16 01:31:59
SEG_003827,1,2,39.6,2026-02-16 01:31:59
SEG_003828,1,2,39.6,2026-02-16 01:31:59
SEG_003829,1,2,39.6,2026-02-16 01:31:59
SEG_003830,1,2,39.6,2026-02-16 01:31:59
SEG_003831,1,2,41.0,2026-02-16 01:31:59
SEG_003832,1,1,29.8,2026-02-16 01:31:59
SEG_003833,1,1,29.8,2026-02-16 01:31:59
SEG_003834,1,1,29.8,2026-02-16 01:31:59
SEG_003835,1,2,32.8,2026-02-16 01:31:59
SEG_003836,1,3,43.0,2026-02-16 01:31:59
SEG_003837,1,1,31.0,2026-02-16 01:31:59
SEG_003838,1,2,39.6,2026-02-16 01:31:59
SEG_003839,1,1,29.8,2026-02-16 01:31:59
SEG_003840,1,2,40.2,2026-02-16 01:31:59
SEG_003841,1,2,35.8,2026-02-16 01:31:59
SEG_003842,1,2,40.0,2026-02-16 01:31:59
SEG_003843,1,2,41.8,2026-02-16 01:31:59
SEG_003844,1,2,38.8,2026-02-16 01:31:59
SEG_003845,1,2,41.8,2026-02-16 01:31:59
SEG_003846,1,3,44.8,2026-02-16 01:31:59
SEG_003847,1,1,29.8,2026-02-16 01:31:59
SEG_003848,1,1,29.8,2026-02-16 01:31:59
SEG_003849,1,1,29.8,2026-02-16 01:31:59
SEG_003850,1,1,29.8,2026-02-16 01:31:59
SEG_003851,1,2,39.5,2026-02-16 01:31:59
SEG_003852,1,1,29.8,2026-02-16 01:31:59
SEG_003853,1,1,29.8,2026-02-16 01:31:59
SEG_003854,1,1,29.8,2026-02-16 01:31:59
SEG_003855,1,1,29.8,2026-02-16 01:31:59
SEG_003856,1,1,29.8,2026-02-16 01:31:59
SEG_003857,1,2,33.5,2026-02-16 01:31:59
SEG_003858,1,2,33.5,2026-02-16 01:31:59
SEG_003859,1,1,29.8,2026-02-16 01:31:59
SEG_003860,1,1,29.8,2026-02-16 01:31:59
SEG_003861,1,2,33.5,2026-02-16 01:31:59
SEG_003862,1,2,33.5,2026-02-16 01:31:59
SEG_003863,1,2,33.5,2026-02-16 01:31:59
SEG_003864,1,1,29.8,2026-02-16 01:31:59
SEG_003865,1,2,33.5,2026-02-16 01:31:59
SEG_003866,1,1,29.8,2026-02-16 01:31:59
SEG_003867,1,1,29.8,2026-02-16 01:31:59
SEG_003868,1,3,42.5,2026-02-16 01:31:59
SEG_003869,1,1,29.8,2026-02-16 01:31:59
SEG_003870,1,1,31.0,2026-02-16 01:31:59
SEG_003871,1,1,31.0,2026-02-16 01:31:59
SEG_003872,1,1,31.0,2026-02-16 01:31:59
SEG_003873,1,1,29.8,2026-02-16 01:31:59
SEG_003874,1,2,40.0,2026-02-16 01:31:59
SEG_003875,1,1,27.5,2026-02-16 01:31:59
SEG_003876,1,1,29.0,2026-02-16 01:31:59
SEG_003877,1,2,33.5,2026-02-16 01:31:59
SEG_003878,1,2,31.2,2026-02-16 01:31:59
SEG_003879,1,1,29.8,2026-02-16 01:31:59
SEG_003880,1,1,27.5,2026-02-16 01:31:59
SEG_003881,1,1,29.8,2026-02-16 01:31:59
SEG_003882,1,2,31.2,2026-02-16 01:31:59
SEG_003883,1,1,29.8,2026-02-16 01:31:59
SEG_003884,1,2,37.2,2026-02-16 01:31:59
SEG_003885,1,2,37.2,2026-02-16 01:31:59
SEG_003886,1,1,31.0,2026-02-16 01:31:59
SEG_003887,1,2,33.5,2026-02-16 01:31:59
SEG_003888,1,2,37.2,2026-02-16 01:31:59
SEG_003889,1,2,33.5,2026-02-16 01:31:59
SEG_003890,1,2,33.5,2026-02-16 01:31:59
SEG_003891,1,1,29.8,2026-02-16 01:31:59
SEG_003892,1,2,33.5,2026-02-16 01:31:59
SEG_003893,1,2,37.2,2026-02-16 01:31:59
SEG_003894,1,1,29.8,2026-02-16 01:31:59
SEG_003895,1,1,29.8,2026-02-16 01:31:59
SEG_003896,1,1,29.8,2026-02-16 01:31:59
SEG_003897,1,2,37.2,2026-02-16 01:31:59
SEG_003898,1,2,37.2,2026-02-16 01:31:59
SEG_003899,1,1,29.8,2026-02-16 01:31:59
SEG_003900,1,1,29.8,2026-02-16 01:31:59
SEG_003901,1,1,29.8,2026-02-16 01:31:59
SEG_003902,1,2,33.5,2026-02-16 01:31:59
SEG_003903,1,2,33.5,2026-02-16 01:31:59
SEG_003904,1,2,33.5,2026-02-16 01:31:59
SEG_003905,1,2,32.8,2026-02-16 01:31:59
SEG_003906,1,1,29.8,2026-02-16 01:31:59
SEG_003907,1,1,29.8,2026-02-16 01:31:59
SEG_003908,1,2,31.2,2026-02-16 01:31:59
SEG_003909,1,1,29.8,2026-02-16 01:31:59
SEG_003910,1,1,29.8,2026-02-16 01:31:59
SEG_003911,1,3,44.8,2026-02-16 01:31:59
SEG_003912,1,1,29.8,2026-02-16 01:31:59
SEG_003913,1,1,29.8,2026-02-16 01:31:59
SEG_003914,1,1,29.8,2026-02-16 01:31:59
SEG_003915,1,2,33.5,2026-02-16 01:31:59
SEG_003916,1,1,29.8,2026-02-16 01:31:59
SEG_003917,1,1,29.8,2026-02-16 01:31:59
SEG_003918,1,1,29.8,2026-02-16 01:31:59
SEG_003919,1,2,33.5,2026-02-16 01:31:59
SEG_003920,1,1,29.8,2026-02-16 01:31:59
SEG_003921,1,1,29.8,2026-02-16 01:31:59
SEG_003922,1,1,27.5,2026-02-16 01:31:59
SEG_003923,1,1,29.8,2026-02-16 01:31:59
SEG_003924,1,1,29.8,2026-02-16 01:31:59
SEG_003925,1,1,29.8,2026-02-16 01:31:59
SEG_003926,1,1,29.8,2026-02-16 01:31:59
SEG_003927,1,2,37.2,2026-02-16 01:31:59
SEG_003928,1,2,37.2,2026-02-16 01:31:59
SEG_003929,1,2,37.2,2026-02-16 01:31:59
SEG_003930,1,1,29.8,2026-02-16 01:31:59
SEG_003931,1,1,29.8,2026-02-16 01:31:59
SEG_003932,1,2,37.2,2026-02-16 01:31:59
SEG_003933,1,1,29.8,2026-02-16 01:31:59
SEG_003934,1,1,29.8,2026-02-16 01:31:59
SEG_003935,1,1,29.8,2026-02-16 01:31:59
SEG_003936,1,1,29.8,2026-02-16 01:31:59
SEG_003937,1,1,29.8,2026-02-16 01:31:59
SEG_003938,1,1,29.8,2026-02-16 01:31:59
SEG_003939,1,1,29.8,2026-02-16 01:31:59
SEG_003940,1,1,29.8,2026-02-16 01:31:59
SEG_003941,1,1,31.0,2026-02-16 01:31:59
SEG_003942,1,1,31.0,2026-02-16 01:31:59
SEG_003943,1,1,31.0,2026-02-16 01:31:59
SEG_003944,1,1,31.0,2026-02-16 01:31:59
SEG_003945,1,1,31.0,2026-02-16 01:31:59
SEG_003946,1,1,31.0,2026-02-16 01:31:59
SEG_003947,1,1,31.0,2026-02-16 01:31:59
SEG_003948,1,3,44.8,2026-02-16 01:31:59
SEG_003949,1,2,31.2,2026-02-16 01:31:59
SEG_003950,1,1,29.8,2026-02-16 01:31:59
SEG_003951,1,2,35.8,2026-02-16 01:31:59
SEG_003952,1,1,29.8,2026-02-16 01:31:59
SEG_003953,1,1,29.8,2026-02-16 01:31:59
SEG_003954,1,1,29.8,2026-02-16 01:31:59
SEG_003955,1,2,32.8,2026-02-16 01:31:59
SEG_003956,1,1,29.8,2026-02-16 01:31:59
SEG_003957,1,2,35.8,2026-02-16 01:31:59
SEG_003958,1,1,29.8,2026-02-16 01:31:59
SEG_003959,1,1,29.8,2026-02-16 01:31:59
SEG_003960,1,2,32.8,2026-02-16 01:31:59
SEG_003961,1,2,31.2,2026-02-16 01:31:59
SEG_003962,1,1,29.8,2026-02-16 01:31:59
SEG_003963,1,2,32.8,2026-02-16 01:31:59
SEG_003964,1,1,29.8,2026-02-16 01:31:59
SEG_003965,1,1,29.8,2026-02-16 01:31:59
SEG_003966,1,2,34.2,2026-02-16 01:31:59
SEG_003967,1,1,29.8,2026-02-16 01:31:59
SEG_003968,1,2,35.8,2026-02-16 01:31:59
SEG_003969,1,1,29.8,2026-02-16 01:31:59
SEG_003970,1,1,29.8,2026-02-16 01:31:59
SEG_003971,1,1,29.8,2026-02-16 01:31:59
SEG_003972,1,1,29.8,2026-02-16 01:31:59
SEG_003973,1,1,29.8,2026-02-16 01:31:59
SEG_003974,1,1,29.8,2026-02-16 01:31:59
SEG_003975,1,2,32.8,2026-02-16 01:31:59
SEG_003976,1,1,31.0,2026-02-16 01:31:59
SEG_003977,1,2,32.8,2026-02-16 01:31:59
SEG_003978,1,1,29.8,2026-02-16 01:31:59
SEG_003979,1,1,29.8,2026-02-16 01:31:59
SEG_003980,1,1,29.8,2026-02-16 01:31:59
SEG_003981,1,1,29.8,2026-02-16 01:31:59
SEG_003982,1,2,32.8,2026-02-16 01:31:59
SEG_003983,1,1,31.0,2026-02-16 01:31:59
SEG_003984,1,1,29.8,2026-02-16 01:31:59
SEG_003985,1,1,29.8,2026-02-16 01:31:59
SEG_003986,1,1,29.8,2026-02-16 01:31:59
SEG_003987,1,2,31.2,2026-02-16 01:31:59
SEG_003988,1,2,37.2,2026-02-16 01:31:59
SEG_003989,1,1,29.8,2026-02-16 01:31:59
SEG_003990,1,1,29.8,2026-02-16 01:31:59
SEG_003991,1,1,29.8,2026-02-16 01:31:59
SEG_003992,1,1,29.8,2026-02-16 01:31:59
SEG_003993,1,1,29.8,2026-02-16 01:31:59
SEG_003994,1,1,29.8,2026-02-16 01:31:59
SEG_003995,1,2,41.0,2026-02-16 01:31:59
SEG_003996,1,1,29.8,2026-02-16 01:31:59
SEG_003997,1,1,29.8,2026-02-16 01:31:59
SEG_003998,1,1,29.8,2026-02-16 01:31:59
SEG_003999,1,1,29.8,2026-02-16 01:31:59
SEG_004000,1,1,29.8,2026-02-16 01:31:59
SEG_004001,1,1,29.8,2026-02-16 01:31:59
SEG_004002,1,1,29.8,2026-02-16 01:31:59
SEG_004003,1,1,29.8,2026-02-16 01:31:59
SEG_004004,1,2,37.2,2026-02-16 01:31:59
SEG_004005,1,2,34.2,2026-02-16 01:31:59
SEG_004006,1,1,29.8,2026-02-16 01:31:59
SEG_004007,1,2,32.8,2026-02-16 01:31:59
SEG_004008,1,1,29.8,2026-02-16 01:31:59
SEG_004009,1,1,29.8,2026-02-16 01:31:59
SEG_004010,1,1,29.8,2026-02-16 01:31:59
SEG_004011,1,1,29.8,2026-02-16 01:31:59
SEG_004012,1,1,31.0,2026-02-16 01:31:59
SEG_004013,1,3,44.8,2026-02-16 01:31:59
SEG_004014,1,3,44.8,2026-02-16 01:31:59
SEG_004015,1,3,44.8,2026-02-16 01:31:59
SEG_004016,1,2,39.2,2026-02-16 01:31:59
SEG_004017,1,2,32.5,2026-02-16 01:31:59
SEG_004018,1,2,31.2,2026-02-16 01:31:59
SEG_004019,1,2,38.5,2026-02-16 01:31:59
SEG_004020,1,2,41.5,2026-02-16 01:31:59
SEG_004021,1,1,31.0,2026-02-16 01:31:59
SEG_004022,1,1,31.0,2026-02-16 01:31:59
SEG_004023,1,1,31.0,2026-02-16 01:31:59
SEG_004024,1,2,40.9,2026-02-16 01:31:59
SEG_004025,1,2,40.9,2026-02-16 01:31:59
SEG_004026,1,2,40.9,2026-02-16 01:31:59
SEG_004027,1,2,40.9,2026-02-16 01:31:59
SEG_004028,1,2,40.9,2026-02-16 01:31:59
SEG_004029,1,2,31.8,2026-02-16 01:31:59
SEG_004030,1,1,28.8,2026-02-16 01:31:59
SEG_004031,1,1,28.8,2026-02-16 01:31:59
SEG_004032,1,1,28.8,2026-02-16 01:31:59
SEG_004033,1,2,39.3,2026-02-16 01:31:59
SEG_004034,1,3,54.8,2026-02-16 01:31:59
SEG_004035,1,3,48.0,2026-02-16 01:31:59
SEG_004036,1,3,55.7,2026-02-16 01:31:59
SEG_004037,1,2,37.5,2026-02-16 01:31:59
SEG_004038,1,2,37.5,2026-02-16 01:31:59
SEG_004039,1,3,44.8,2026-02-16 01:31:59
SEG_004040,1,2,34.0,2026-02-16 01:31:59
SEG_004041,1,2,41.5,2026-02-16 01:31:59
SEG_004042,1,2,41.5,2026-02-16 01:31:59
SEG_004043,1,1,31.0,2026-02-16 01:31:59
SEG_004044,1,1,31.0,2026-02-16 01:31:59
SEG_004045,1,1,31.0,2026-02-16 01:31:59
SEG_004046,1,2,38.5,2026-02-16 01:31:59
SEG_004047,1,2,41.5,2026-02-16 01:31:59
SEG_004048,1,1,31.0,2026-02-16 01:31:59
SEG_004049,1,1,31.0,2026-02-16 01:31:59
SEG_004050,1,2,34.0,2026-02-16 01:31:59
SEG_004051,1,1,31.0,2026-02-16 01:31:59
SEG_004052,1,1,30.0,2026-02-16 01:31:59
SEG_004053,1,3,49.5,2026-02-16 01:31:59
SEG_004054,1,2,36.2,2026-02-16 01:31:59
SEG_004055,1,3,70.0,2026-02-16 01:31:59
SEG_004056,1,3,68.5,2026-02-16 01:31:59
SEG_004057,1,3,45.0,2026-02-16 01:31:59
SEG_004058,1,3,68.8,2026-02-16 01:31:59
SEG_004059,1,3,51.0,2026-02-16 01:31:59
SEG_004060,1,3,54.1,2026-02-16 01:31:59
SEG_004061,1,3,43.8,2026-02-16 01:31:59
SEG_004062,1,3,70.0,2026-02-16 01:31:59
SEG_004063,1,3,59.5,2026-02-16 01:31:59
SEG_004064,1,3,57.3,2026-02-16 01:31:59
SEG_004065,1,3,68.8,2026-02-16 01:31:59
SEG_004066,1,3,43.8,2026-02-16 01:31:59
SEG_004067,1,3,44.8,2026-02-16 01:31:59
SEG_004068,1,2,40.2,2026-02-16 01:31:59
SEG_004069,1,2,39.2,2026-02-16 01:31:59
SEG_004070,1,3,44.8,2026-02-16 01:31:59
SEG_004071,1,3,47.5,2026-02-16 01:31:59
SEG_004072,1,1,30.0,2026-02-16 01:31:59
SEG_004073,1,2,33.5,2026-02-16 01:31:59
SEG_004074,1,2,33.5,2026-02-16 01:31:59
SEG_004075,1,2,32.0,2026-02-16 01:31:59
SEG_004076,1,2,32.5,2026-02-16 01:31:59
SEG_004077,1,1,31.0,2026-02-16 01:31:59
SEG_004078,1,1,31.0,2026-02-16 01:31:59
SEG_004079,1,1,31.0,2026-02-16 01:31:59
SEG_004080,1,2,35.8,2026-02-16 01:31:59
SEG_004081,1,1,29.8,2026-02-16 01:31:59
SEG_004082,1,2,41.5,2026-02-16 01:31:59
SEG_004083,1,2,35.5,2026-02-16 01:31:59
SEG_004084,1,2,35.5,2026-02-16 01:31:59
SEG_004085,1,1,29.8,2026-02-16 01:31:59
SEG_004086,1,1,29.8,2026-02-16 01:31:59
SEG_004087,1,1,29.8,2026-02-16 01:31:59
SEG_004088,1,1,29.8,2026-02-16 01:31:59
SEG_004089,1,2,33.5,2026-02-16 01:31:59
SEG_004090,1,1,31.0,2026-02-16 01:31:59
SEG_004091,1,1,31.0,2026-02-16 01:31:59
SEG_004092,1,1,31.0,2026-02-16 01:31:59
SEG_004093,1,1,31.0,2026-02-16 01:31:59
SEG_004094,1,2,31.2,2026-02-16 01:31:59
SEG_004095,1,3,42.4,2026-02-16 01:31:59
SEG_004096,1,1,29.8,2026-02-16 01:31:59
SEG_004097,1,1,31.0,2026-02-16 01:31:59
SEG_004098,1,1,31.0,2026-02-16 01:31:59
SEG_004099,1,1,31.0,2026-02-16 01:31:59
SEG_004100,1,1,29.8,2026-02-16 01:31:59
SEG_004101,1,1,31.0,2026-02-16 01:31:59
SEG_004102,1,1,31.0,2026-02-16 01:31:59
SEG_004103,1,1,31.0,2026-02-16 01:31:59
SEG_004104,1,1,31.0,2026-02-16 01:31:59
SEG_004105,1,2,40.2,2026-02-16 01:31:59
SEG_004106,1,2,40.2,2026-02-16 01:31:59
SEG_004107,1,2,40.2,2026-02-16 01:31:59
SEG_004108,1,2,40.2,2026-02-16 01:31:59
SEG_004109,1,2,40.2,2026-02-16 01:31:59
SEG_004110,1,1,31.0,2026-02-16 01:31:59
SEG_004111,1,1,31.0,2026-02-16 01:31:59
SEG_004112,1,1,31.0,2026-02-16 01:31:59
