way_id,name,highway,lanes,width,maxspeed,oneway,surface,num_points,start_lat,start_lon,end_lat,end_lon
72465299,언주로104길,service,,,,no,,2,37.5074678,127.0419012,37.5070132,127.0423542
72465300,테헤란로51길,service,,,,no,,2,37.5070254,127.0443058,37.5058611,127.0439811
72465301,선릉로107길,residential,,,,no,,9,37.5092703,127.0442799,37.5087467,127.0415881
72465302,이름없음,service,,,,no,,3,37.5063234,127.0454763,37.5068542,127.0459881
72465303,이름없음,service,,,,no,,2,37.5080048,127.0427156,37.5077347,127.0428247
72465305,언주로98길,service,,,,no,,2,37.5054972,127.0428338,37.5050283,127.0426989
72465306,언주로108길,service,,,,no,,2,37.5094493,127.0410479,37.5086877,127.0413853
72465307,테헤란로47길,service,,,,no,asphalt,3,37.5045732,127.04515,37.5053435,127.0457333
72465308,선릉로99길,residential,,,,yes,,5,37.5058319,127.046265,37.5069063,127.0472855
72465309,봉은사로48길,residential,,,,no,,2,37.5068078,127.0433514,37.505475,127.0429662
72465310,봉은사로48길,service,,,,no,,3,37.5072109,127.0426711,37.5067541,127.0419433
72465311,봉은사로48길,service,,,,no,,3,37.5070047,127.0430165,37.506854,127.0438957
72465312,봉은사로50길,residential,,,,no,,2,37.5090703,127.0427523,37.5098561,127.0423938
72465313,언주로98길,service,,,,no,,2,37.5048423,127.0436954,37.5053331,127.043812
72465314,언주로94길,residential,,,,no,,6,37.5042369,127.0437752,37.5041867,127.0420512
72465315,테헤란로69길,tertiary,2,,,no,asphalt,7,37.5058282,127.0529047,37.5069777,127.0523129
72465316,봉은사로48길,residential,,,,no,,3,37.5075359,127.0421516,37.5087467,127.0415881
72465317,이름없음,service,,,,no,,2,37.5079094,127.0423755,37.5076386,127.0424891
72509418,선릉로85길,residential,,,,no,,2,37.5026938,127.0488556,37.5029598,127.0497407
72509419,테헤란로52길,residential,,,,no,,6,37.5038537,127.047284,37.5026938,127.0488556
73051721,이름없음,service,,,,no,,19,37.5188712,127.100682,37.5202561,127.0997335
73055185,선릉로92길,service,,,,no,asphalt,4,37.5063951,127.0526162,37.5051679,127.0487059
73533379,선릉로96길,service,,,,no,asphalt,4,37.5066087,127.0502296,37.5059928,127.0483069
73591204,올림픽대로,trunk,4,,,yes,,4,37.5174616,127.0759045,37.5168532,127.0792794
73591206,올림픽대로,trunk,4,,,yes,,20,37.5174769,127.0774463,37.5184363,127.069885
73591208,올림픽대로,trunk,4,,,yes,asphalt,16,37.5168532,127.0792794,37.5178571,127.091412
73591210,이름없음,trunk_link,,,,yes,,6,37.5174616,127.0759045,37.5166405,127.0773949
73591211,올림픽대로,trunk,4,,,yes,,2,37.5173053,127.0783686,37.5174769,127.0774463
73591212,이름없음,trunk_link,,,,yes,,6,37.516107,127.0774257,37.5166111,127.0775322
73591214,올림픽대로,trunk,4,,,yes,asphalt,4,37.5234631,127.1018333,37.5216159,127.0987415
73656355,봉은사로58길,residential,,,,no,,2,37.5108085,127.0456552,37.5099894,127.0460307
73656358,봉은사로74길,residential,,,,no,,5,37.511715,127.0517185,37.5120958,127.0528368
73656365,봉은사로68길,service,,,,no,,2,37.5100663,127.0524265,37.5096381,127.0517637
73656366,이름없음,service,,,,no,,2,37.5093545,127.0526333,37.5091361,127.0523353
73656371,삼성로103길,service,,,,no,,2,37.5101955,127.053457,37.5095734,127.0537751
73656373,테헤란로79길,residential,,,,no,,6,37.5071655,127.0555548,37.5103206,127.0538192
73656375,삼성로103길,service,,,,no,,3,37.5100814,127.0531474,37.5095334,127.0529554
73656380,삼성로107길,service,,,,no,,2,37.511062,127.0519337,37.5100215,127.0529572
73656383,봉은사로74길,residential,,,,no,,7,37.510134,127.0532934,37.5123858,127.0510769
73656389,선릉로92길,service,,,,no,,4,37.5068253,127.0515862,37.5061324,127.051742
73656390,선릉로91길,service,,,,no,asphalt,2,37.5051679,127.0487059,37.504586,127.0469091
73656392,테헤란로77길,service,,,,no,,2,37.50724,127.0545244,37.5066284,127.0524859
73656397,삼성로99길,residential,,,,no,,5,37.5085782,127.0530077,37.5093388,127.0552493
73656398,봉은사로70길,service,,,,no,,3,37.5110652,127.0503385,37.5120575,127.0499197
73656399,봉은사로68길,residential,,,,no,,2,37.5090987,127.053389,37.5086978,127.052864
73656405,테헤란로77길,residential,,,,no,,3,37.5096997,127.0541471,37.5093495,127.0531412
73656407,선릉로94길,residential,,,,no,asphalt,2,37.5062344,127.0502438,37.5056531,127.0484724
73656411,삼성로107길,service,,,,no,,3,37.511372,127.052877,37.5104208,127.0530132
73656415,봉은사로68길,residential,,,,no,,2,37.5092672,127.0532163,37.5088523,127.0526702
73656416,삼성로107길,residential,,,,no,,10,37.5105118,127.0508989,37.5117389,127.0539684
73656421,봉은사로68길,service,,,,no,,2,37.511478,127.049924,37.511046,127.0484653
73656422,삼성로107길,service,,,,no,,2,37.5118821,127.0522069,37.5112628,127.0525487
73656424,봉은사로74길,service,,,,no,,3,37.5114816,127.0514626,37.5119794,127.0514374
73656427,봉은사로74길,service,,,,no,,3,37.5118917,127.0515425,37.5119476,127.0523983
73656431,봉은사로72길,residential,,,,no,,7,37.5121731,127.0503348,37.5098998,127.0525995
73656435,봉은사로68길,service,,,,no,,3,37.5107233,127.0512384,37.5108456,127.0505643
73656438,삼성로103길,residential,,,,no,,8,37.5105849,127.0545847,37.5094827,127.0519282
73656444,봉은사로,service,,,,no,,3,37.5115594,127.0482231,37.5107613,127.0486103
73989713,봉은사로86길,tertiary,,,,no,,6,37.5135468,127.0562888,37.5114827,127.0574301
75075210,이름없음,service,,,,no,,3,37.5154001,127.0983456,37.5150056,127.0966121
75075212,이름없음,service,,,,no,,16,37.5175626,127.0945853,37.5135937,127.0975468
75279222,이름없음,service,,,,no,asphalt,6,37.5129911,127.0939322,37.5134452,127.0974312
75279223,이름없음,service,,,,yes,,5,37.5120458,127.0954371,37.5100099,127.0961697
75761772,이름없음,residential,,,,no,,3,37.4971916,127.0594048,37.4975504,127.0605635
75761775,남부순환로391길,residential,,,,no,,4,37.4938805,127.056588,37.4920958,127.0578661
75761780,삼성로57길,residential,,,,yes,,12,37.4983149,127.0611358,37.4963579,127.0549758
75761784,도곡로70길,residential,,,,no,,5,37.497417,127.0563167,37.4958527,127.0576833
75761789,도곡로64길,residential,,,,no,,10,37.4968938,127.0546996,37.4942853,127.0560168
75761799,이름없음,service,,,,no,,2,37.4923746,127.0584486,37.4930144,127.0578956
75761800,남부순환로397길,residential,,,,no,,4,37.4927811,127.0574045,37.4941624,127.0604404
78061495,삼성로76길,service,,,,no,,10,37.5037847,127.0583551,37.5046448,127.0609952
78061496,삼성로82길,service,,,,no,,6,37.5048302,127.0577898,37.5057002,127.0604602
78061498,테헤란로92길,service,,,,no,,12,37.506246,127.0632349,37.5080198,127.060809
78061499,테헤란로82길,service,,,,yes,,3,37.5070024,127.0575855,37.5057272,127.0582105
78061500,삼성로75길,residential,,,,yes,,11,37.5023267,127.0539195,37.5031314,127.0563777
78061501,테헤란로78길,residential,,,,no,,7,37.5062617,127.0551363,37.5042787,127.0561258
78061502,테헤란로98길,residential,,,,no,,5,37.5086519,127.0619317,37.5071899,127.0627007
78061503,테헤란로88길,residential,,,,no,,7,37.5076197,127.0594947,37.5057002,127.0604602
78061505,테헤란로84길,residential,,,,no,,8,37.5074164,127.0580833,37.5052858,127.0591856
78061507,삼성로100길,residential,,,,no,,2,37.5112881,127.0567958,37.5100311,127.0573999
78061509,테헤란로64길,residential,,,,no,,7,37.5049572,127.050874,37.5028798,127.0518392
78061510,역삼로69길,residential,,,,yes,,4,37.5023267,127.0539195,37.5035995,127.0540379
78061511,삼성로81길,residential,,,,no,,7,37.5042787,127.0561258,37.5035995,127.0540379
78061512,삼성로100길,residential,,,,no,,7,37.5102562,127.0581011,37.509383,127.0553553
78061513,삼성로96길,residential,,,,no,,7,37.5093839,127.0585778,37.5084591,127.0558374
78061514,테헤란로81길,residential,,,,no,,15,37.5072284,127.0574738,37.5109201,127.0555798
78061515,테헤란로83길,residential,,,,no,,9,37.5074164,127.0580833,37.5098613,127.0568585
78061516,삼성로96길,service,,,,no,,2,37.5091742,127.0579192,37.5081515,127.0584343
78061517,삼성로104길,service,,,,yes,,6,37.5114827,127.0574301,37.5106212,127.0546989
78061519,삼성로108길,residential,,,,no,,6,37.5125229,127.0568627,37.511771,127.0540693
79471237,동산로6길,residential,,,,no,,4,37.4690492,127.0468182,37.469657,127.0444886
79471896,논현로1길,residential,,,,no,asphalt,3,37.4699068,127.0480626,37.4705434,127.0488385
79472069,논현로1길,residential,,,,no,,2,37.4705434,127.0488385,37.4707965,127.049181
79472071,논현로5길,residential,,,,no,,2,37.4718307,127.0487281,37.4710493,127.0495632
79472072,논현로1길,residential,,,,no,,4,37.4710493,127.0495632,37.4723498,127.0495327
79472073,논현로5길,residential,,,,no,,2,37.4713216,127.0499637,37.4720959,127.0491392
79472251,논현로5길,residential,,,,no,,2,37.4723712,127.0476085,37.4716025,127.0483744
79472252,논현로5길,residential,,,,no,,2,37.4726013,127.047958,37.4718307,127.0487281
79472256,논현로5길,residential,,,,no,,2,37.4728326,127.04832,37.4720959,127.0491392
79472446,동산로12길,residential,,,,yes,asphalt,2,37.4707136,127.0462732,37.4708469,127.045878
79472490,동산로14길,residential,,,,no,,6,37.4710192,127.0474703,37.4699013,127.0478262
83336257,이름없음,trunk_link,,,,yes,,4,37.5316019,127.0249242,37.5317721,127.0244296
83336259,논현로190길,residential,,,,no,,11,37.5314157,127.0246535,37.5321093,127.0270502
83336261,논현로189길,residential,,,,no,,20,37.5255485,127.0193633,37.5314157,127.0246535
85960666,이름없음,trunk_link,,,,yes,,5,37.5318653,127.0643424,37.5313443,127.0661635
85960669,자양번영로1길,residential,,,,no,,7,37.530543,127.0748984,37.5307699,127.0714687
85960673,능동로6길,residential,,,,no,,4,37.5344485,127.0681917,37.5339859,127.0697991
85960674,자양로5길,residential,,,,yes,,9,37.5318742,127.0856974,37.5307408,127.082568
85960675,자양로9길,residential,,,,no,asphalt,10,37.5316148,127.0810144,37.5338904,127.0845109
85960677,뚝섬로52길,residential,2,,30,no,asphalt,19,37.5285319,127.0779643,37.5319949,127.079697
85960678,자양번영로4길,residential,,,,no,,12,37.5316065,127.0752045,37.5308925,127.079097
85960679,뚝섬로54길,residential,,,,no,asphalt,10,37.5316148,127.0810144,37.5280047,127.0793027
85960681,뚝섬로56길,residential,,,,no,asphalt,15,37.5314565,127.082504,37.5276765,127.0828734
85960683,자양강변길,residential,1,,30,yes,,46,37.5298551,127.0868678,37.5317151,127.067002
85960684,자양번영로2길,residential,1,,,yes,,13,37.530543,127.0748984,37.5298551,127.0786127
85960685,자양로13길,residential,2,,,no,asphalt,13,37.535948,127.0837207,37.5319949,127.079697
85960686,이름없음,unclassified,2,,,no,,25,37.5311127,127.0669864,37.5273371,127.0800623
85960689,뚝섬로57길,residential,,,,no,,8,37.531834,127.0839859,37.5343024,127.0819373
85960695,자양로7길,residential,,,,no,,6,37.5332644,127.0847802,37.532317,127.0824365
85960698,자양나들목,residential,,,,no,,3,37.529162,127.0744191,37.5296951,127.0746217
85960699,자양로,primary,3,,,yes,asphalt,6,37.5366801,127.0836348,37.5375502,127.0834385
85983722,이름없음,trunk_link,,,,yes,,16,37.527522,127.0892579,37.5288756,127.0894157
86096502,송파대로,primary,,,,yes,asphalt,4,37.5159185,127.0979911,37.5151883,127.0985187
86096509,송파대로,primary,4,,,yes,asphalt,3,37.5163844,127.0979189,37.5176406,127.0969468
86096521,동일로,primary,,,,yes,asphalt,3,37.5348039,127.0597644,37.5319991,127.0582021
86096527,영동대교북단고가차도,primary,,,,yes,asphalt,3,37.5347627,127.0598664,37.539071,127.0622453
86096529,송파대로,primary,4,,,yes,asphalt,3,37.5188482,127.0959574,37.5216143,127.0938626
87646559,이름없음,tertiary,,,,yes,,5,37.5408544,127.0961257,37.539172,127.0982664
87646560,이름없음,secondary_link,1,,,yes,asphalt,4,37.5368819,127.0936521,37.5373311,127.0934242
87646563,이름없음,trunk_link,,,,yes,,3,37.5357416,127.0978477,37.5369575,127.0991832
87646564,이름없음,residential,,,,no,,3,37.535782,127.0971201,37.5368635,127.0956967
87646566,강변역로,secondary,2,,,yes,asphalt,7,37.5368779,127.0933194,37.5352416,127.0943559
87646567,이름없음,service,,,,yes,,13,37.5355098,127.09681,37.5365473,127.0960659
87646568,이름없음,trunk_link,,,,yes,,5,37.5347693,127.095974,37.5339029,127.0952148
87646570,이름없음,trunk_link,,,,yes,,8,37.5334048,127.0959047,37.5348217,127.0968322
87646573,강변역로,secondary,,,,yes,asphalt,5,37.5371259,127.0930907,37.5368779,127.0933194
87646574,이름없음,secondary_link,1,,,yes,asphalt,5,37.5367334,127.0937742,37.5365926,127.093543
87646575,광나루로56길,residential,,,,yes,asphalt,10,37.5369835,127.0957562,37.5362088,127.0943734
87646577,자양로3가길,residential,,,,no,,8,37.5279383,127.0855249,37.5304242,127.0837056
87646578,강변북로,trunk_link,2,,80,yes,asphalt,6,37.5340337,127.0949873,37.5330555,127.094246
87646579,이름없음,secondary_link,,,,yes,asphalt,4,37.5367676,127.0928615,37.5368779,127.0933194
87646580,이름없음,trunk_link,,,,yes,,2,37.5374811,127.0993126,37.5369712,127.0985092
87646581,뚝섬로58길,residential,1,,,yes,,11,37.531834,127.0839859,37.5287012,127.0827995
87646582,이름없음,trunk_link,,,,yes,,6,37.5353453,127.097347,37.5356164,127.0969341
87646583,이름없음,secondary_link,,,,yes,,3,37.5379419,127.1000509,37.5382064,127.0997898
87646584,강변역로,secondary,,,,yes,asphalt,3,37.5347751,127.0952393,37.5355153,127.0947744
87646585,강변역로,secondary_link,2,,,yes,asphalt,15,37.5345403,127.0947687,37.5347751,127.0952393
87646589,구의강변로1길,tertiary,,,,no,,7,37.530991,127.0919082,37.529916,127.0890171
87646590,이름없음,trunk_link,,,,yes,,15,37.5339604,127.0956592,37.5401753,127.1031378
87646592,이름없음,trunk_link,,,,yes,,7,37.5359222,127.0972569,37.5355882,127.0976512
87646593,광나루로56길,residential,,,,yes,asphalt,8,37.5355153,127.0947744,37.5369835,127.0957562
87646594,광나루로56길,residential,,,,no,asphalt,4,37.5369835,127.0957562,37.539172,127.0982664
87646595,강변역로,secondary,2,,,yes,asphalt,11,37.5372439,127.0931747,37.5381057,127.0905412
97537667,논현로,primary,2,,,yes,asphalt,3,37.5339767,127.0228725,37.5376219,127.0203219
97537668,논현로,primary,4,,,yes,asphalt,9,37.5241096,127.0282986,37.5201672,127.0280223
117785727,언주로140길,residential,,,,no,,5,37.5181849,127.0352178,37.5186819,127.0378701
117785734,도산대로38길,residential,,,,no,,7,37.5183918,127.0329943,37.5207959,127.0317891
117785738,도산대로50길,residential,,,,no,,9,37.5225769,127.0374071,37.5186819,127.0378701
117785740,논현로132길,residential,,,,no,,6,37.5159333,127.0344719,37.5146898,127.0304461
117785742,학동로53길,residential,,,,no,,6,37.5170345,127.0404174,37.5190962,127.0396434
117785743,언주로135길,residential,,,,no,,2,37.5178617,127.0325668,37.516573,127.0326205
117785744,선릉로131길,residential,,,,no,,7,37.5179324,127.0410381,37.5172348,127.0387531
117785747,논현로140길,residential,,,,no,,4,37.5170137,127.0307958,37.5172522,127.0321548
117785750,논현로136길,residential,,,,no,,5,37.5157342,127.02994,37.5164479,127.0321978
117785752,학동로47길,residential,,,,no,,8,37.5166066,127.0389982,37.5187645,127.0382011
117786462,논현로98길,residential,,,,no,,3,37.5041298,127.0378107,37.5034915,127.0381038
117786463,언주로103길,residential,,,,no,,15,37.5069441,127.0401037,37.50559,127.0356774
117786465,언주로93길,service,,,,no,,2,37.5032982,127.0397991,37.5039392,127.0394907
117786467,역삼로33길,residential,,,,no,,5,37.4971992,127.041991,37.4987366,127.0412619
117786468,언주로97길,residential,,,,no,,9,37.5046337,127.0383634,37.5054122,127.0405659
117786471,언주로93길,service,,,,no,,2,37.5031866,127.0394565,37.5038317,127.0391521
117786472,언주로93길,service,,,,no,,2,37.5034063,127.0401359,37.5040592,127.0398499
117786475,테헤란로39길,residential,,,,no,,5,37.5039318,127.0412451,37.5058459,127.0403595
117790029,봉은사로26길,residential,,,,no,,4,37.5070145,127.032823,37.5058754,127.0333245
117790031,테헤란로5길,residential,,,,no,,9,37.5007949,127.0289007,37.5025809,127.0292689
117790035,이름없음,residential,,,,no,,2,37.5035371,127.0317236,37.5037952,127.0325951
117790036,논현로97길,residential,,,,no,,5,37.5029617,127.0304591,37.5023812,127.0314373
117790039,테헤란로13길,residential,,,,no,,16,37.4996292,127.0327485,37.5036472,127.0301775
117790040,테헤란로19길,residential,,,,no,,2,37.5035132,127.032747,37.5032093,127.0317342
117790041,봉은사로2길,residential,,,,yes,,6,37.5046542,127.0253521,37.5017209,127.0267333
117790044,논현로105길,residential,,,,no,,14,37.5043264,127.026822,37.506131,127.0344638
117790045,봉은사로4길,residential,,,,no,,5,37.5022177,127.027138,37.5048299,127.0258827
117790048,봉은사로24길,residential,,,,no,,7,37.5025171,127.032037,37.5042758,127.031707
117790049,강남대로110길,residential,,,,no,,8,37.5036461,127.0291964,37.5031097,127.0317379
117790051,강남대로110길,residential,,,,no,,8,37.503966,127.0286256,37.5039955,127.0256513
117790053,논현로97길,residential,,,,no,,3,37.5021458,127.0344481,37.5029816,127.0340644
117790054,테헤란로19길,residential,,,,no,,3,37.5026909,127.0331025,37.5032076,127.0328883
117790055,논현로99길,residential,,,,no,,5,37.502909,127.0318542,37.5037225,127.034624
117790057,봉은사로6길,residential,,,,no,,3,37.5025809,127.0292689,37.5024295,127.0281465
117790060,테헤란로19길,residential,,,,no,,5,37.5042758,127.031707,37.5032076,127.0328883
117790062,봉은사로18길,residential,,,,no,,14,37.5054801,127.0307206,37.5007993,127.0279062
117792342,봉은사로7길,residential,,,,no,,12,37.5054321,127.0278284,37.5089118,127.026939
117792344,논현로123길,residential,,,,no,,5,37.5113844,127.0294527,37.5120776,127.031575
117792346,논현로121길,residential,,,,no,,4,37.5108714,127.0308315,37.5114654,127.03187
117792348,봉은사로13길,residential,,,,no,,3,37.5080293,127.0298847,37.5068894,127.0295307
117792350,학동로20길,residential,,,,no,,9,37.5119704,127.0285309,37.5094337,127.0263194
117792352,강남대로114길,residential,,,,no,,6,37.5065043,127.0273312,37.5057486,127.0248355
117792354,강남대로126길,residential,,,,yes,,10,37.5100415,127.025357,37.5120702,127.0284505
117792356,학동로11길,residential,,,,no,,8,37.516117,127.0234082,37.5123346,127.0251568
117792358,학동로18길,residential,,,,yes,,15,37.5093589,127.0310783,37.5127407,127.0269464
117792360,학동로2길,residential,,,,no,,6,37.5113059,127.0221892,37.5076753,127.0239221
117792362,학동로26길,residential,,,,no,,7,37.5111878,127.0302554,37.5084323,127.0277826
117792363,학동로20길,residential,,,,no,,4,37.5113844,127.0294527,37.512515,127.0282224
117792366,봉은사로11길,residential,,,,no,,3,37.5080264,127.0286222,37.5071504,127.0283669
117792367,논현로123길,service,,,,no,,3,37.511706,127.0304667,37.5110035,127.0305999
117792369,학동로26길,residential,,,,no,,4,37.5128357,127.0295722,37.5111878,127.0302554
117792371,논현로113길,residential,,,,no,,4,37.5068894,127.0295307,37.5084241,127.0333675
117792372,강남대로122길,residential,,,,no,,5,37.5089118,127.026939,37.509878,127.0279398
117792375,강남대로120길,residential,,,,no,,5,37.5073934,127.0296935,37.5079121,127.0270716
117792379,논현로127길,residential,,,,no,,6,37.5126373,127.0288937,37.5132732,127.03103
117792380,봉은사로21길,residential,,,,no,,5,37.5065993,127.0314752,37.5083266,127.030626
117792381,강남대로126길,residential,,,,no,,4,37.5100415,127.025357,37.5095517,127.0237409
117792384,강남대로122길,residential,,,,no,,4,37.5093829,127.024991,37.5084515,127.0254449
117792386,학동로18길,service,,,,no,,2,37.5104911,127.0291016,37.5096655,127.0283263
117792389,논현로115길,residential,,,,no,,18,37.5084177,127.0270662,37.5092092,127.0330001
117792390,강남대로122길,residential,,,,no,,6,37.5089118,127.026939,37.507172,127.023327
117792393,논현로121길,residential,,,,no,,7,37.5108714,127.0308315,37.5081631,127.0283825
117792394,강남대로124길,residential,,,,no,,7,37.511444,127.0275573,37.5097344,127.0258466
117793347,논현로135길,residential,,,,yes,,10,37.5157342,127.02994,37.5144952,127.0257364
117793348,도산대로26길,residential,,,,no,,5,37.518581,127.0276703,37.5155002,127.029129
117793349,학동로3길,residential,,,,yes,,3,37.5148314,127.0212443,37.5139608,127.0216232
117793350,학동로7길,residential,,,,no,,3,37.5137342,127.0232231,37.5119823,127.0240127
117793351,도산대로8길,residential,,,,no,,7,37.5170294,127.0219744,37.5152239,127.0225744
117793352,학동로25길,residential,,,,no,,4,37.5142866,127.0290519,37.5152809,127.0283965
117793353,논현로139길,residential,,,,yes,,6,37.5161268,127.0271888,37.5165524,127.0286227
117793355,논현로149길,residential,,,,no,,16,37.5188614,127.028405,37.5162791,127.0221848
117795629,도곡로27길,service,,,,no,,5,37.493719,127.0424229,37.4960409,127.0413441
117795630,테헤란로32길,service,,,,no,,4,37.5004182,127.0399072,37.4976853,127.0411961
117795631,논현로66길,residential,,,,no,,5,37.4940801,127.0410732,37.4946926,127.0431612
117795632,언주로69길,residential,,,,no,,11,37.4967376,127.0454445,37.495894,127.0426007
117795634,언주로85길,residential,,,,no,,6,37.5013386,127.0432271,37.5005832,127.0403949
117795635,테헤란로38길,residential,,,,no,,7,37.5010206,127.0417805,37.5020387,127.0412482
117795636,역삼로37길,residential,,,,no,,4,37.499185,127.0427451,37.4978736,127.0433592
117795637,언주로79길,service,,,,no,,2,37.4989785,127.0420646,37.4995608,127.0417866
117795638,테헤란로28길,service,,,,no,,5,37.5000472,127.0389091,37.4975787,127.0401162
117795639,언주로69길,service,,,,no,,2,37.4955629,127.0438065,37.4961561,127.0434932
117795640,테헤란로38길,residential,,,,no,,5,37.4993315,127.0432407,37.5010909,127.0424105
117795641,언주로69길,service,,,,no,,2,37.4954475,127.0434375,37.4960509,127.0431324
117795642,도곡로37길,residential,,,,no,,6,37.4937054,127.0451542,37.4974244,127.0441309
117795644,역삼로25길,residential,,,,no,,7,37.4996847,127.0385641,37.4964215,127.040442
117795645,언주로67길,residential,,,,no,,6,37.4958704,127.0448676,37.495287,127.0428867
117795647,역삼로25길,service,,,,no,,3,37.4974356,127.0396326,37.4977237,127.0406067
117795648,테헤란로30길,residential,,,,no,,5,37.5002691,127.0394171,37.4974675,127.0407377
117795649,언주로71길,service,,,,no,,2,37.4961081,127.0433284,37.4968549,127.0429781
117795650,논현로80길,residential,,,,yes,,6,37.4987366,127.0412619,37.4978681,127.0383329
117795651,언주로79길,service,,,,no,,2,37.4996826,127.042175,37.4990957,127.042451
117795652,언주로63길,service,,,,no,,4,37.4949027,127.0462911,37.4940363,127.0434702
117795653,언주로79길,service,,,,no,,2,37.4992132,127.0428408,37.4998024,127.0425673
117795654,언주로79길,service,,,,no,,2,37.4988612,127.0416762,37.499446,127.0413886
117795655,도곡로27길,residential,,,,no,,2,37.4928837,127.0424568,37.4936147,127.042107
117795656,언주로71길,residential,,,,yes,,8,37.4978117,127.044927,37.4965194,127.0422953
117795657,역삼로34길,residential,,,,no,,4,37.4971992,127.041991,37.495287,127.0428867
117795658,역삼로38길,service,,,,no,,3,37.4978736,127.0433592,37.4972165,127.0437033
117795659,언주로71길,service,,,,no,,2,37.4962186,127.0436939,37.4970267,127.0433162
117795660,언주로69길,service,,,,no,,2,37.4962734,127.043875,37.4956685,127.0441699
117795661,역삼로38길,service,,,,no,,3,37.4963502,127.0441411,37.4972165,127.0437033
117796520,언주로150길,residential,,,,no,asphalt,5,37.5221315,127.0385324,37.5207957,127.0342812
117796521,학동로31길,residential,,,,no,,4,37.5172129,127.0314817,37.5151823,127.0320287
117796522,언주로148길,residential,,,,no,,7,37.5211672,127.0375327,37.5201906,127.0343467
117823767,역삼로17길,residential,,,,no,,4,37.495098,127.035778,37.4975725,127.0367979
117823768,역삼로9길,service,,,,no,,7,37.4948191,127.0335019,37.4960394,127.0336816
117823773,테헤란로14길,residential,,,,no,,4,37.4962553,127.0343708,37.4978904,127.0335892
117823777,논현로79길,residential,,,,no,,7,37.4978681,127.0383329,37.4973519,127.0352056
117823779,테헤란로16길,residential,,,,no,,3,37.4968024,127.0349762,37.4972897,127.0345686
117823785,논현로85길,residential,,,,no,,9,37.4993293,127.0362155,37.4973549,127.0318573
117823788,테헤란로20길,residential,,,,no,,8,37.4998173,127.0339983,37.4973519,127.0352056
117823789,테헤란로22길,residential,,,,no,,13,37.4955171,127.0337939,37.4974676,127.0360077
117823793,테헤란로10길,service,,,,no,,3,37.4959974,127.0335442,37.4976415,127.032766
117823794,역삼로11길,residential,,,,no,,9,37.4950122,127.0348929,37.4957523,127.0343796
117823795,역삼로17길,residential,,,,no,,2,37.49483,127.0358985,37.495098,127.035778
117823799,도산대로17길,residential,,,,no,,7,37.5196632,127.0246717,37.5215562,127.0235508
117824437,도산대로49길,residential,,,,no,,4,37.5239508,127.0384096,37.5235898,127.0372798
117824439,압구정로54길,residential,,,,no,,6,37.5279902,127.039837,37.5259535,127.0391184
117824441,도산대로49길,service,,,,no,,2,37.5248809,127.03612,37.524944,127.0371031
117824442,언주로172길,residential,,,,no,,13,37.5266176,127.0398214,37.5278876,127.0336762
117824443,선릉로157길,residential,,,,yes,,8,37.5262937,127.0376155,37.5257607,127.0399898
117824444,팔당별미울,residential,,,,yes,,9,37.5290169,127.0357726,37.5243097,127.0340953
117824445,언주로168길,residential,,,,no,,11,37.5265833,127.0335263,37.525828,127.0370102
117824446,도산대로45길,residential,,,,no,,6,37.5236491,127.0352347,37.5222427,127.0359504
117824447,선릉로153길,residential,,,,no,,5,37.5246589,127.0395894,37.5247416,127.0371613
117824448,압구정로50길,residential,,,,yes,,6,37.528365,127.0383726,37.5262937,127.0376155
117824450,이름없음,residential,,,,no,,12,37.5315238,127.0379055,37.5288343,127.0369488
117824451,언주로164길,service,,,,no,,3,37.525451,127.0348504,37.5262555,127.0350992
117824452,도산대로53길,residential,,,,no,,8,37.5229701,127.0382854,37.5259535,127.0391184
117824453,이름없음,service,,,,no,,2,37.5273557,127.0405452,37.5274614,127.0401315
117824454,압구정로39길,residential,,,,no,,18,37.5290483,127.0325633,37.5330031,127.0315547
117824455,언주로164길,residential,,,,no,,9,37.5255702,127.033371,37.5252985,127.0370666
129527350,능동로3길,residential,,,,no,,6,37.5333166,127.0674823,37.533875,127.0653821
129527351,능동로3길,residential,,,,no,,13,37.533875,127.0653821,37.535274,127.0602975
129527715,뚝섬로24길,residential,,,,no,,11,37.5330241,127.0622654,37.5364945,127.0638074
129528355,뚝섬로22길,residential,,,,no,,11,37.5340204,127.0627032,37.534087,127.0608263
129528648,뚝섬로22길,residential,,,,no,,7,37.5341829,127.0611314,37.5350879,127.0609815
129528654,자양강변길,trunk_link,,,,yes,,5,37.534087,127.0608263,37.5349314,127.0602418
129530107,능동로3가길,residential,,,,no,,8,37.5324514,127.0672364,37.5332067,127.0645064
129530112,능동로3가길,residential,,,,no,,2,37.5332034,127.0654906,37.5336307,127.0662325
129729873,뚝섬로66길,residential,,,,no,,7,37.5299176,127.0904883,37.5340047,127.0900292
129729885,자양로4길,residential,,,,no,,8,37.5311237,127.0864865,37.5324664,127.0902279
129729887,자양로4길,residential,,,,no,,2,37.5324664,127.0902279,37.5325176,127.0917189
129729889,자양로4길,residential,,,,no,,2,37.5326887,127.0917016,37.5329666,127.0924783
129729899,뚝섬로64길,residential,,,,no,,7,37.529916,127.0890171,37.5323977,127.0889179
129729906,이름없음,residential,,,,no,,3,37.5302635,127.0891437,37.5303036,127.0904362
129729907,자양로4나길,residential,,,,no,,5,37.5304654,127.089107,37.5314259,127.0869026
